year,geography,modelrun_id,modelrun_alias,superdistrict,jobs_office,job_spaces_office,job_spaces_office_vacant,job_spaces_office_vacant_percent,jobs,job_spaces,job_spaces_vacant,job_spaces_vacant_percent
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,6,66515.0,91911.0,25396.0,0.2763107789056805,115683.0,143150.8,27470.0,0.1918955395289443
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,7,107577.8,147545.8,39968.0,0.27088537931950624,165143.0,210319.4,45181.0,0.21482088670850147
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,8,110969.8,137698.8,26729.0,0.19411207650320847,174180.0,211961.8,37783.0,0.17825381743314125
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,9,175231.6,280206.6,104975.0,0.3746342877005753,393133.0,556473.8,163343.0,0.29353223817545404
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Region,2139596.0,2843819.9999999995,704224.0,0.24763311320688375,4111710.0,5542500.8,1430820.0,0.25815422525514115
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,1,435704.0,451200.0,15496.0,0.03434397163120567,561840.0,624070.0,62230.0,0.09971637797041999
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,10,111175.0,126936.0,15761.0,0.12416493350980022,193583.0,229777.0,36194.0,0.15751794130831198
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,11,154529.0,170693.0,16164.0,0.09469632615280064,265831.0,314654.0,48823.0,0.15516408499494683
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,12,40612.0,49273.0,8661.0,0.17577577983885698,140066.0,178900.0,38834.0,0.21707098937954164
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,13,22198.0,28553.0,6355.0,0.22256855671908382,59627.0,76795.0,17168.0,0.22355622110814505
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,14,11306.0,15403.0,4097.0,0.26598714536129325,55933.0,70243.0,14310.0,0.2037213672536765
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,15,69901.0,77562.0,7661.0,0.09877259482736392,150208.0,192033.0,41825.0,0.21780110710138362
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,16,50865.0,57339.0,6474.0,0.11290744519437032,180071.0,250426.0,70355.0,0.2809412760655842
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,17,77586.0,85893.0,8307.0,0.09671335265970452,196121.0,266825.0,70704.0,0.26498266654174085
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,18,281258.0,301942.0,20684.0,0.06850322247319021,396292.0,475142.0,78850.0,0.16595038956775027
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,19,158027.0,165862.0,7835.0,0.047238065379652965,208693.0,232951.0,24258.0,0.10413348729990426
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,2,104520.0,111959.0,7439.0,0.0664439660947311,137755.0,174550.0,36795.0,0.21079919793755372
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,20,60074.0,67983.0,7909.0,0.11633790800641337,117904.0,149177.0,31273.0,0.2096368743170864
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,21,106088.0,118846.0,12758.0,0.10734900627703078,171532.0,213089.0,41557.0,0.195021798403484
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,22,66821.0,71558.0,4737.0,0.06619804913496743,102688.0,112206.0,9518.0,0.0848261233802114
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,23,39856.0,42012.0,2156.0,0.05131867085594592,71945.0,89765.0,17820.0,0.19851835347852725
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,24,25440.0,34118.0,8678.0,0.25435254118060846,68704.0,98408.0,29704.0,0.3018453784245183
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,25,14882.0,17934.0,3052.0,0.17017954722872755,49068.0,64972.0,15904.0,0.2447823677892015
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,26,28725.0,36144.0,7419.0,0.20526228419654716,94420.0,136453.0,42033.0,0.30804013103412897
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,27,6003.0,8308.0,2305.0,0.2774434280211844,51447.0,76676.0,25229.0,0.32903385674787416
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,28,2974.0,3453.0,479.0,0.13871995366348103,19481.0,24717.0,5236.0,0.2118380062305296
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,29,45713.0,55913.0,10200.0,0.18242626938279113,81561.0,103216.0,21655.0,0.20980274376065727
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,3,217786.0,231088.0,13302.0,0.05756248701793256,289739.0,334191.0,44452.0,0.13301375560682363
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,30,79241.0,100542.0,21301.0,0.21186170953432396,126945.0,159378.0,32433.0,0.20349734593231186
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,31,24865.0,32904.0,8039.0,0.24431680038901046,39387.0,49335.0,9948.0,0.2016418364244451
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,32,19180.0,21991.0,2811.0,0.12782501932608795,27220.0,31385.0,4165.0,0.13270670702564918
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,33,43629.0,48808.0,5179.0,0.10610965415505655,65421.0,75472.0,10051.0,0.13317521729913082
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,34,32549.0,36028.0,3479.0,0.0965637837237704,46756.0,53976.0,7220.0,0.13376315399436786
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,4,26312.0,28181.0,1869.0,0.06632128029523437,36276.0,43927.0,7651.0,0.17417533635349558
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,5,128898.0,136770.0,7872.0,0.057556481684579955,214618.0,228942.0,14324.0,0.0625660647674957
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,6,108508.0,115998.0,7490.0,0.06457007879446197,154026.0,170281.0,16255.0,0.09545985752961282
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,7,182155.0,195578.0,13423.0,0.06863246377404411,235474.0,258524.0,23050.0,0.08916000061889805
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,8,151230.0,160990.0,9760.0,0.060624883533138704,213227.0,235921.0,22694.0,0.0961932172210189
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,9,365361.0,394356.0,28995.0,0.07352493685908164,611543.0,680829.0,69286.0,0.10176711039042109
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,Region,3293971.0,3602118.0,308147.0,0.08554605929067288,5435402.0,6477206.0,1041804.0,0.1608415727398511
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,1,284237.4,358281.4,74044.0,0.20666437051993208,404694.0,528640.4,123949.0,0.2344675132661068
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,10,73700.0,109155.0,35455.0,0.324813338830104,144207.0,206432.6,62230.0,0.30145432455920235
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,11,91657.0,128753.0,37096.0,0.2881175584258231,180728.0,256035.4,75310.0,0.2941390135895271
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,12,34085.8,45169.8,11084.0,0.2453851909904405,114343.0,149210.8,34870.0,0.23369622038083035
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,13,18485.0,25840.0,7355.0,0.28463622291021673,52987.0,72203.0,19221.0,0.2662077753001953
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,14,7649.2,11460.2,3811.0,0.3325421894905848,47823.0,61687.2,13865.0,0.22476299783423467
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,15,55387.4,68784.4,13397.0,0.19476799972086695,134850.0,181090.2,46240.0,0.2553423652964103
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,16,30940.6,42661.6,11721.0,0.27474356329814165,142661.0,225686.8,83027.0,0.3678859375027693
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,17,52452.6,67725.6,15273.0,0.2255129522662036,160814.0,241708.0,80896.0,0.33468482631936053
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,18,187552.0,240640.0,53088.0,0.22061170212765957,289802.0,406621.4,116815.0,0.28728197778080544
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,19,117312.6,137867.6,20555.0,0.14909231755684438,168517.0,206464.2,37946.0,0.18378973206977287
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,2,72183.4,91784.4,19601.0,0.21355480887819717,111688.0,154284.0,42598.0,0.2761012159394364
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,20,35143.799999999996,48544.8,13401.0,0.27605428387798486,83524.0,123426.6,39904.0,0.3233014601390624
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,21,65493.6,80621.6,15128.0,0.18764202149299938,123178.0,154207.2,31029.0,0.20121628562090485
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,22,49334.600000000006,59226.6,9892.0,0.16701954864874904,84962.0,99989.6,15029.0,0.15030563178570572
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,23,35012.6,39640.6,4628.0,0.11674898967220476,67410.0,86766.4,19356.0,0.22308174592929983
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,24,16330.6,26464.6,10134.0,0.3829266265123977,55234.0,82234.0,26999.0,0.3283191867110927
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,25,10685.8,13549.8,2864.0,0.21136843348241305,43404.0,54222.4,10817.0,0.19949319838295612
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,26,22891.6,30271.6,7380.0,0.24379286195642122,83184.0,115678.40000000001,32492.0,0.2808821698778683
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,27,4331.4,7088.4,2757.0,0.3889453191129169,46203.0,72183.6,25980.0,0.3599155486841886
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,28,2316.4,2888.4,572.0,0.1980335133638,20809.0,24141.8,3333.0,0.1380592996379723
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,29,36356.4,47480.4,11124.0,0.23428614754719843,70956.0,91144.8,20189.0,0.22150468265880224
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,3,130846.59999999999,173387.6,42541.0,0.2453520320945673,192807.0,266635.0,73834.0,0.2769103831079941
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,30,65513.6,87262.6,21749.0,0.24923621345226935,112703.0,145128.8,32426.0,0.22342911951314973
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,31,18782.6,27704.6,8922.0,0.3220403831854638,32133.0,43377.2,11244.0,0.2592145182261649
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,32,18825.0,21859.0,3034.0,0.13879866416578984,27365.0,31224.0,3859.0,0.12359082756853702
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,33,34737.6,41248.6,6511.0,0.15784778150046305,58400.0,67979.8,9582.0,0.1409536362272322
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,34,25866.0,31053.0,5187.0,0.1670370012559173,41781.0,49572.2,7791.0,0.15716470118332454
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,4,18172.0,22353.0,4181.0,0.1870442446204089,31145.0,37460.4,6314.0,0.16855132353098204
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,5,63018.6,97689.6,34671.0,0.35490983687106914,135259.0,185158.8,49898.0,0.26948759659276256
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,6,66515.0,91911.0,25396.0,0.2763107789056805,115683.0,143150.8,27470.0,0.1918955395289443
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,7,107577.8,147545.8,39968.0,0.27088537931950624,165143.0,210319.4,45181.0,0.21482088670850147
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,8,110969.8,137698.8,26729.0,0.19411207650320847,174180.0,211961.8,37783.0,0.17825381743314125
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,9,175231.6,280206.6,104975.0,0.3746342877005753,393133.0,556473.8,163343.0,0.29353223817545404
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Region,2139596.0,2843819.9999999995,704224.0,0.24763311320688375,4111710.0,5542500.8,1430820.0,0.25815422525514115
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,1,413028.0,417685.0,4657.0,0.011149550498581467,530022.0,571914.0,41892.0,0.07324877516549691
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,10,118570.0,125366.0,6796.0,0.054209275242091154,205035.0,225392.0,20357.0,0.09031820117839143
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,11,166774.0,173552.0,6778.0,0.03905457730247995,282922.0,313376.0,30454.0,0.09718038394771776
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,12,49344.0,53466.0,4122.0,0.07709572438559084,153634.0,179196.0,25562.0,0.1426482733989598
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,13,24654.0,28010.0,3356.0,0.11981435201713674,62432.0,73048.0,10616.0,0.14532909867484395
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,14,12309.0,14616.0,2307.0,0.1578407224958949,59464.0,67351.0,7887.0,0.11710293833796083
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,15,76918.0,80198.0,3280.0,0.04089877553056186,161336.0,194668.0,33332.0,0.17122485462428338
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,16,55204.0,58036.0,2832.0,0.04879729822868564,190640.0,243603.0,52963.0,0.21741522066641217
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,17,76977.0,80370.0,3393.0,0.04221724524076148,201604.0,256411.0,54807.0,0.2137466801346276
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,18,267566.0,274935.0,7369.0,0.026802698819721023,368133.0,417832.0,49699.0,0.11894493480633364
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,19,141751.0,144348.0,2597.0,0.017991243384044116,186909.0,198852.0,11943.0,0.06005974292438598
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,2,89021.0,91233.0,2212.0,0.024245612881303915,121874.0,147060.0,25186.0,0.17126342989256085
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,20,62482.0,66392.0,3910.0,0.058892637667188816,119198.0,139304.0,20106.0,0.14433182105323608
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,21,103268.0,108893.0,5625.0,0.05165621297971403,171382.0,199487.0,28105.0,0.140886373548151
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,22,58534.0,60277.0,1743.0,0.02891650214841482,91844.0,97142.0,5298.0,0.05453871651808692
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,23,40783.0,41643.0,860.0,0.0206517301827438,70186.0,86421.0,16235.0,0.18785943231390517
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,24,28105.0,33074.0,4969.0,0.1502388583177118,73437.0,95074.0,21637.0,0.22758062141069063
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,25,16112.0,17725.0,1613.0,0.09100141043723554,54486.0,65372.0,10886.0,0.1665238940219054
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,26,31822.0,36144.0,4322.0,0.11957724656927844,105030.0,136821.0,31791.0,0.23235468239524634
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,27,6192.0,7482.0,1290.0,0.1724137931034483,53355.0,72908.0,19553.0,0.2681873045481977
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,28,2993.0,3295.0,302.0,0.09165402124430956,19104.0,23715.0,4611.0,0.19443390259329538
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,29,49816.0,55919.0,6103.0,0.10914000608022317,87767.0,103135.0,15368.0,0.1490085809860862
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,3,203130.0,207688.0,4558.0,0.021946381110126728,273291.0,301705.0,28414.0,0.09417808786728758
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,30,88237.0,101591.0,13354.0,0.13144865194751504,137927.0,160928.0,23001.0,0.14292727182342413
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,31,27569.0,32937.0,5368.0,0.16297780611470383,42551.0,49068.0,6517.0,0.13281568435640337
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,32,18387.0,19793.0,1406.0,0.07103521446976203,26996.0,30578.0,3582.0,0.11714304401857545
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,33,40909.0,43241.0,2332.0,0.05393029763418977,56999.0,62648.0,5649.0,0.09017047631209296
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,34,31130.0,32509.0,1379.0,0.042419022424559354,43765.0,47657.0,3892.0,0.08166691147155716
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,4,24160.0,24765.0,605.0,0.02442963860286695,34323.0,39774.0,5451.0,0.13704932870719566
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,5,130860.0,133606.0,2746.0,0.020552969178030928,214925.0,222578.0,7653.0,0.03438345209319879
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,6,104716.0,107641.0,2925.0,0.027173660594011575,146431.0,154741.0,8310.0,0.05370263860256816
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,7,179377.0,184167.0,4790.0,0.02600900269863765,231478.0,243391.0,11913.0,0.04894593473053646
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,8,153819.0,157380.0,3561.0,0.022626763248189095,217279.0,229640.0,12361.0,0.05382773036056436
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,9,385064.0,395903.0,10839.0,0.02737791832847945,639634.0,679891.0,40257.0,0.059210961757105184
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 EIR Alt1,Region,3279581.0,3413880.0,134299.0,0.03933910975195379,5435393.0,6130681.0,695288.0,0.1134112181012191
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,1,284237.4,358281.4,74044.0,0.20666437051993208,404694.0,528640.4,123949.0,0.2344675132661068
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,10,73700.0,109155.0,35455.0,0.324813338830104,144207.0,206432.6,62230.0,0.30145432455920235
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,11,91657.0,128753.0,37096.0,0.2881175584258231,180728.0,256035.4,75310.0,0.2941390135895271
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,12,34085.8,45169.8,11084.0,0.2453851909904405,114343.0,149210.8,34870.0,0.23369622038083035
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,13,18485.0,25840.0,7355.0,0.28463622291021673,52987.0,72203.0,19221.0,0.2662077753001953
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,14,7649.2,11460.2,3811.0,0.3325421894905848,47823.0,61687.2,13865.0,0.22476299783423467
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,15,55387.4,68784.4,13397.0,0.19476799972086695,134850.0,181090.2,46240.0,0.2553423652964103
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,16,30940.6,42661.6,11721.0,0.27474356329814165,142661.0,225686.8,83027.0,0.3678859375027693
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,17,52452.6,67725.6,15273.0,0.2255129522662036,160814.0,241708.0,80896.0,0.33468482631936053
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,18,187552.0,240640.0,53088.0,0.22061170212765957,289802.0,406621.4,116815.0,0.28728197778080544
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,19,117312.6,137867.6,20555.0,0.14909231755684438,168517.0,206464.2,37946.0,0.18378973206977287
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,2,72183.4,91784.4,19601.0,0.21355480887819717,111688.0,154284.0,42598.0,0.2761012159394364
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,20,35143.799999999996,48544.8,13401.0,0.27605428387798486,83524.0,123426.6,39904.0,0.3233014601390624
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,21,65493.6,80621.6,15128.0,0.18764202149299938,123178.0,154207.2,31029.0,0.20121628562090485
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,22,49334.600000000006,59226.6,9892.0,0.16701954864874904,84962.0,99989.6,15029.0,0.15030563178570572
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,23,35012.6,39640.6,4628.0,0.11674898967220476,67410.0,86766.4,19356.0,0.22308174592929983
2023,superdistrict,PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,24,16330.6,26464.6,10134.0,0.3829266265123977,55234.0,82234.0,26999.0,0.3283191867110927
